x,y,color
-2.309736856508443,1.522932926393672,o
-2.242508914994773,0.6019800724803979,o
0.6823022825510101,1.7413403217271748,o
0.7498746034587547,0.815617331608308,o
-2.6892093096535934,5.024787676431441,b
-3.7693857318197157,9.012769017436739,b
-5.3907828124815955,13.322340993164,b
-6.011346330352988,18.394528137274573,b
-3.824791742514235,23.28890800848004,b
0.4486037195657999,26.428742552459266,b
6.035996842334042,26.408957026505472,b
9.493784907674208,24.935358913196218,b
14.925818155048464,24.07965459705504,b
16.655695347554143,18.50195104976594,b
15.886130090837906,13.489469713993426,b
12.316409027195931,9.567766845597037,b
10.664008830070042,6.796602563454159,b
11.423910906142858,2.896866037538562,b
12.463951767969531,-1.8468858339798913,b
10.875112323188254,-7.074956545564642,b
6.098882623091722,-10.202627888223969,b
0.5950745640692968,-8.202930885612297,b
-1.8387704531720352,-3.3363663469443954,b
0.28052354700717186,5.449860329126827,y
-0.9501353963812162,10.038355457543037,y
-2.544536714897623,14.270435477900625,y
-3.018854952855917,18.18240705014347,y
-1.4233773183011427,21.490795452720167,y
1.628645792361054,23.670572741437272,y
5.069399883659199,23.568941125232993,y
9.764230259840978,21.947573895580092,y
13.260803015466202,21.584113656705263,y
13.656730701929744,18.58076129208842,y
13.051642765987449,14.472160715917276,y
10.463376998637969,11.92706171931214,y
7.698953119672716,7.253159935796565,y
8.572715287190551,1.9637617869496053,y
9.467410921694208,-1.9909099868278384,y
8.317506643287551,-5.506947238787526,y
5.480768322660076,-7.266995978123198,y
2.520715865267408,-5.902516666581288,y
1.0920472387410287,-2.6958137286768715,y
