x,y,color
-1.428359021569507,-5.585382228621147,o
-1.6457002270920733,-6.1313531135695705,o
1.4679491467223937,-6.367302297608773,o
0.7918882678367088,-7.880113339955919,o
-1.489140102834952,-3.2183568272470557,b
-2.4933499194830446,0.7834279505261345,b
-3.8119630072208888,4.18812956092924,b
-5.791510049155584,6.314835665910811,b
-8.871411777064449,7.263058279852468,b
-12.165984431611408,6.683956367317969,b
-15.69475172194575,4.761661011996876,b
-20.36995352265952,4.762472513164661,b
-23.903133509680643,8.266185643736108,b
-25.705695279868067,13.001517619550448,b
-25.646395875471907,17.801812725758282,b
-23.17022962635466,21.614438830160807,b
-18.92080898966694,22.96186224447676,b
-14.722179410255862,23.27048395946823,b
-10.881661977517517,23.66442641648743,b
-7.081104667494549,24.040335528108496,b
-3.106383508531006,24.138277435301717,b
1.044975040850796,23.68025637680508,b
5.094258613352178,22.360179883715187,b
8.67252324552295,19.842042954162736,b
11.064473034996286,15.900818980888276,b
11.505032879771068,11.120435792400322,b
11.396541977177943,7.01215809852696,b
12.044435086689015,5.110566247520229,b
14.839389905172354,4.329268773257747,b
19.210710960060116,2.7915327978162154,b
22.405339558063314,-0.5097428201141587,b
23.819833701892865,-4.8894561049995575,b
23.52937077788951,-9.473001008563559,b
21.680186868825125,-13.547857567327288,b
18.49891476080954,-16.384947617194292,b
14.718266786752718,-18.148191653658234,b
10.839523967303569,-19.470211022695935,b
7.278365109284619,-20.865367404381715,b
3.9195211468358373,-22.58866867101308,b
0.34692212123206423,-24.29691648403452,b
-3.7332110103401637,-25.46356296460449,b
-8.115975035536138,-25.756676931040545,b
-12.457462572488414,-25.119746970605775,b
-16.41954467587992,-23.463664123352128,b
-19.606195040074834,-20.661747273203733,b
-21.661310220678537,-16.698588690001515,b
-22.493617971964294,-11.79100075203207,b
-22.018896673096215,-7.024706902459693,b
-19.256024846915984,-3.7529895302990157,b
-15.112174306422027,-4.40114127229937,b
-10.989536541264467,-6.241732122240638,b
-6.712784346142502,-7.337725912083999,b
-3.069063743591485,-7.071707945030443,b
1.4718579694926897,-2.7361842277850057,y
0.38719475035281214,1.6215582536892135,y
-1.1810092093912101,5.629685010326033,y
-4.187313375795166,8.849900365909486,y
-8.61844014120722,10.25237347759454,y
-13.37443392687255,9.429798645636788,y
-16.965277502992123,7.479337269334475,y
-19.036015029002435,7.449591434079747,y
-21.36234095200392,9.86129478697821,y
-22.760088922866217,13.570203112235369,y
-22.725700965931917,17.1165819285905,y
-21.439718877103793,19.163860827581175,y
-18.56202628659369,19.983393682954674,y
-14.482475603989272,20.28007561189071,y
-10.545511444392066,20.683318766790848,y
-6.856845107678045,21.048729329119244,y
-3.1936966507688282,21.139548301953297,y
0.46778452818097616,20.736304761699298,y
3.8153020960242574,19.646460991349134,y
6.550488704995506,17.72143704810464,y
8.20650030066653,14.98868310842864,y
8.506699177885338,11.22041084997079,y
8.400993895196635,6.848782186783236,y
10.104171101881812,2.822471916147488,y
14.280673513838128,1.381755245883451,y
17.642588153906782,0.23399670524160676,y
19.833764223979625,-2.054734826932439,y
20.841521200594077,-5.249531992289122,y
20.60793705284984,-8.790926972845414,y
19.25006684368966,-11.78873373330206,y
16.918339694027594,-13.835088315533271,y
13.66805560016164,-15.33802146956636,y
9.879960080813513,-16.627811130396452,y
6.013733965596042,-18.144943159817473,y
2.5188670949087637,-19.935714048932212,y
-0.7862450279195575,-21.519159797050655,y
-4.257930285780778,-22.509807781455233,y
-8.020980547219814,-22.758181300363468,y
-11.69808574141015,-22.217446705570893,y
-14.884375514888086,-20.886212737362545,y
-17.258705256287588,-18.793782681726025,y
-18.81030285893914,-15.764909396395964,y
-19.497121421862342,-11.646057917690092,y
-19.13374536661494,-7.8468394578967064,y
-18.367537936046133,-6.618402416640694,y
-16.259675124340266,-7.1730074077534205,y
-12.120718488693875,-9.020297831704752,y
-7.040632336322426,-10.319758053985723,y
-2.190193175583655,-9.940084929439848,y
