x,y,color
-2.141760233642994,-0.075082691041196,o
-2.149647112161965,-0.8855369355357026,o
0.8580370012413314,-0.10996176184812567,o
0.8502763137672222,-0.90697145352162,o
-2.1097074985253474,1.8154897790719442,b
-2.041858844137962,4.215723822079954,b
-1.9425926498162716,6.602086968307863,b
-1.820428977748874,8.927169343791029,b
-1.708124486331672,11.22793845612942,b
-1.641177308482674,13.571072379726584,b
-1.6499103121949308,16.03721100793203,b
-1.642900108606093,18.681916093580384,b
-1.371297559113068,21.35900504073351,b
-0.5019565315519599,23.919230431862577,b
1.326148634778281,26.03382779939616,b
3.7451796225160674,27.33941757090528,b
6.327766422898102,28.13663734179402,b
8.807274450217632,28.683102665860144,b
11.238977618173124,29.074468254002852,b
13.782804126951532,29.218292020375436,b
16.509389312241982,28.946556910925285,b
19.160275841272103,27.84878095521147,b
21.102483622039927,25.81450644524031,b
22.33744771814675,23.371854781863213,b
23.194068887083162,20.83389792318166,b
23.910824129225947,18.432939411920618,b
24.59327341259323,16.11798486591293,b
25.176403275490845,13.777110689996588,b
25.57146819956216,11.33716339164101,b
25.742286426464904,8.850766583600292,b
25.742447293685267,6.384039701274242,b
25.629150962419622,3.989683047398264,b
25.44478515924191,1.665849115240906,b
25.212597846011406,-0.6560902181939842,b
24.953681975927175,-3.050711005160671,b
24.683650897582325,-5.602951433265023,b
24.30699473886108,-8.329487617076152,b
23.58834317012004,-11.005209968262216,b
22.175304160232105,-13.384326635377366,b
19.761477174624392,-14.933914906995486,b
17.05673667361986,-15.447137317792057,b
14.4914338806437,-15.579941179414696,b
12.233009349705519,-15.744670180562803,b
10.06882516707809,-16.063866050784576,b
7.777162660340522,-16.603893989350894,b
5.147614581238079,-17.282292744013375,b
2.3263434445220597,-17.4386183728657,b
-0.24222922376168965,-15.88384457972762,b
-1.412167924533548,-13.254393344128951,b
-1.8700242639172298,-10.347662099353851,b
-2.037362199356826,-7.531898384693255,b
-2.1198038341564276,-5.030938599228074,b
-2.1524991349411646,-2.7104105022433247,b
0.8895921174571172,1.7506683816214061,y
0.9563677213956733,4.112585750891944,y
1.053901188249301,6.45708807715675,y
1.1752662008672874,8.766513199134547,y
1.2892558711408966,11.102594957544069,y
1.3585047843857185,13.52739925612978,y
1.3497842003077263,16.080022591194584,y
1.355543766421179,18.585301765908774,y
1.5782481639518227,20.811118165959517,y
2.149387843536589,22.51553067597234,y
3.1491266863424197,23.651234459458475,y
4.851170169326528,24.550728827003244,y
7.055623637072487,25.22627243756392,y
9.392516177633008,25.740741008875762,y
11.59208716124228,26.095321790568484,y
13.771997207046077,26.21831148535822,y
15.893330144416577,26.010493031896377,y
17.474972759035403,25.366895881118904,y
18.61171818306925,24.14235587545623,y
19.550316370943563,22.26194539212127,y
20.322112608063357,19.96679520066332,y
21.039115690978957,17.565016232312527,y
21.70493694018023,15.307113469124996,y
22.242709563963114,13.149861770553388,y
22.590678175884044,10.99820788609344,y
22.74382820987162,8.754598380205318,y
22.743446191101633,6.46145020897295,y
22.635363117431446,4.182645062315873,y
22.457176529965132,1.9382361161622856,y
22.229293888238466,-0.34002456751945787,y
21.971080268655584,-2.7280857492048303,y
21.70099203151593,-5.280855036707171,y
21.3545970891438,-7.797183082111529,y
20.78287381497084,-9.942505071633468,y
19.941305738293945,-11.38201520835663,y
18.769366213926677,-12.102710950784726,y
16.789942023246148,-12.459024097960524,y
14.359078396986067,-12.58286226387948,y
11.921043535275356,-12.76093471463642,y
9.513508071450952,-13.115710199527006,y
6.986806458280579,-13.709876526745429,y
4.5309952888561575,-14.346346448819538,y
2.7809042309019434,-14.47325591753487,y
2.125247447868162,-14.04127729213988,y
1.4923390920181065,-12.503501214191362,y
1.11727475663446,-10.07190031481706,y
0.9599545451764472,-7.405042825333558,y
0.8793396689148543,-4.95925702568703,y
0.8474582164570397,-2.6944139466181634,y
