x,y,color
-2.0006908383827375,0.10250370028244847,o
-1.9096248391715447,-1.041235808498253,o
0.9942643706593789,0.2764096973943694,o
1.0618509122187194,-0.6285230041176934,o
-2.3515639956473606,2.4450898261954497,b
-3.4512311630647563,5.988372377649733,b
-2.4802312589368913,10.415128367877985,b
2.3496954060106603,11.807397263810937,b
5.748885331713851,9.33412422456867,b
7.997076169959726,6.5083736419106,b
9.874321164507789,5.265669420389219,b
12.523952122441257,5.765173048823213,b
15.342524753424259,7.322654919368437,b
19.13227906721252,8.885095517397206,b
23.2513197721548,7.858299716945535,b
25.323050483517946,7.766249715070134,b
26.71417514610472,9.561103624631885,b
27.039590259325198,12.656857122857364,b
27.24783780863897,16.108137123161214,b
27.420066169796723,19.480104574662743,b
27.13695014607533,22.47632551161029,b
25.622706731196075,25.039271155986278,b
23.967423904288886,25.648299638606247,b
22.06426685468421,24.028341316637828,b
21.05478165228633,21.399589283274075,b
19.96633943494706,17.51134832708879,b
15.418980025608658,15.635148426422258,b
11.588623377878228,18.344246961248924,b
10.374562434961133,22.20301131731579,b
9.293783526219904,24.562559658802915,b
7.595656853789218,25.2327711291958,b
6.102447315868636,23.350720395185824,b
3.6430030042551644,20.28014587460064,b
-0.12814124568108753,18.187815706241746,b
-4.415834025352088,20.473288936816637,b
-6.294478989658264,23.5122746314339,b
-8.289273265409964,24.705055650229337,b
-10.073108684916697,24.10262774101931,b
-10.469880681956836,21.99560935207422,b
-9.085453021012068,19.114012203733218,b
-8.627336623814028,15.03607705016158,b
-9.648813179953972,10.976247871666603,b
-13.805320357563376,8.638247133671777,b
-18.23711981886051,10.484165134177157,b
-19.296974598828367,14.802637157818939,b
-19.427576047094014,18.170339606555036,b
-19.97017930851275,21.330471697112777,b
-21.26981415524986,23.61444415085647,b
-23.377379072041084,24.440054363782163,b
-24.150112016060667,23.096932334824007,b
-25.038378955868716,19.490698705350763,b
-25.64292032518226,16.215606163197382,b
-25.860855176380174,13.127268886312354,b
-25.554019802856434,9.98459104506048,b
-24.430357491930792,7.311261350118006,b
-22.46645491455787,4.459418092516695,b
-20.96324504887889,0.9055546851490323,b
-20.42706890287322,-2.962744228156441,b
-21.035692088612414,-6.887945141223523,b
-22.941050771989254,-10.256909867956647,b
-24.787286076962097,-12.982782812025176,b
-25.671820048091547,-15.738565610566097,b
-25.276319483697538,-18.447277076421774,b
-23.55456687166012,-20.235136425468166,b
-20.79945281600627,-21.193991224038975,b
-17.790597555888954,-21.239520968070394,b
-14.807682338234944,-20.486012320553233,b
-11.932950175111058,-19.080837133015102,b
-9.725079708766941,-17.22976338740663,b
